ID,GC_Content,GC3_Content,Bad_Seq
lcl|NC_000913.3_cds_NP_415644.1_1100,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415645.1_1101,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415646.4_1102,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415647.1_1103,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415648.1_1104,48,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415649.1_1105,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415650.1_1106,57,64,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415651.4_1107,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415652.1_1108,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415653.4_1109,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415654.1_1110,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415655.1_1111,35,27,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415656.1_1112,31,27,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415657.1_1113,37,28,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415658.1_1114,45,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415659.1_1115,44,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518763.1_1116,54,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415661.2_1117,39,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415662.2_1118,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415663.1_1119,44,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415664.2_1120,43,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415665.2_1121,50,47,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415666.1_1122,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518764.1_1123,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415668.1_1124,60,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518765.1_1125,56,64,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415671.1_1126,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415672.1_1127,50,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415673.1_1128,42,34,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415674.1_1129,48,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415676.1_1130,49,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415677.1_1131,38,30,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415678.1_1132,34,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518766.1_1133,31,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518767.1_1134,30,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415679.1_1135,37,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415680.1_1136,49,46,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415681.1_1137,44,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415682.1_1138,42,34,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415683.1_1139,37,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415684.1_1140,35,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415685.1_1141,36,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415686.2_1142,45,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588447.1_1143,40,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415689.2_1144,45,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415690.5_1145,52,42,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_001165314.1_1146,32,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165315.1_1147,38,32,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415692.1_1148,43,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415693.1_1149,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415694.1_1150,51,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415695.1_1151,42,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415696.1_1152,43,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010283909.1_1153,47,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415697.5_1154,43,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415698.1_1155,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415699.5_1156,48,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415700.4_1157,41,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415701.1_1158,48,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415702.1_1159,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415703.3_1160,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415704.1_1161,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415705.1_1162,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415706.1_1163,50,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415707.1_1164,56,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415708.1_1165,58,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518768.1_1166,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415709.2_1167,52,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415710.1_1168,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415711.2_1169,52,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415712.1_1170,51,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415713.1_1171,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415714.1_1172,41,38,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415715.1_1173,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415716.4_1174,50,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415717.1_1175,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415718.6_1176,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415719.2_1177,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415720.1_1178,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415721.1_1179,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415722.1_1180,50,48,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415723.1_1181,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415724.2_1182,55,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415725.1_1183,53,53,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415726.1_1184,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415727.1_1185,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415728.1_1186,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415729.1_1187,53,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415730.1_1188,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415731.1_1189,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415732.1_1190,46,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415733.1_1191,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025297.1_1192,56,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025298.1_1193,58,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025299.1_1194,56,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415734.1_1195,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415735.1_1196,45,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415736.2_1197,55,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415737.1_1198,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415738.2_1199,51,51,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415739.1_1200,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415740.1_1201,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415741.1_1202,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415742.1_1203,55,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415743.1_1204,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415744.1_1205,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415745.1_1206,56,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518769.1_1207,59,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415747.2_1208,64,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415748.1_1209,47,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415749.1_1210,46,37,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415750.2_1211,50,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415751.1_1212,49,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415752.1_1213,47,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415753.1_1214,47,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415754.1_1215,42,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415757.1_1216,51,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051181.1_1217,41,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415758.1_1218,48,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_417962.2_1219,55,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415759.1_1220,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415760.1_1221,46,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415761.1_1222,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025300.1_1223,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415763.1_1224,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415764.4_1225,47,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415765.1_1226,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165316.1_1227,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415766.1_1228,42,45,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415767.2_1229,49,37,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415768.1_1230,54,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415769.1_1231,48,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415770.1_1232,46,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415771.1_1233,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415772.1_1234,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415773.1_1235,41,34,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415774.1_1236,43,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415775.4_1237,51,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415776.1_1238,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415777.1_1239,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415778.3_1240,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415779.1_1241,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415780.1_1242,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415781.1_1243,44,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415782.1_1244,54,52,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415783.6_1245,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415784.1_1246,47,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415785.1_1247,54,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415786.1_1248,50,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415787.1_1249,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415788.1_1250,51,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415789.1_1251,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415790.1_1252,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415791.1_1253,48,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588449.3_1254,49,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588450.2_1255,46,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518771.1_1256,46,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415792.1_1257,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415793.1_1258,50,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415794.1_1259,51,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415795.1_1260,50,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415796.1_1261,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415797.1_1262,53,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415798.2_1263,50,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415799.1_1264,52,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415800.1_1265,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165317.1_1266,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051182.1_1267,36,33,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415801.1_1268,48,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_002791239.1_1269,30,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415802.1_1270,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415803.2_1271,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415804.1_1272,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415805.1_1273,50,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415806.1_1274,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415807.1_1275,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415808.1_1276,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415809.1_1277,51,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415810.1_1278,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415811.1_1279,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415812.4_1280,53,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518772.1_1281,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415813.4_1282,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415814.4_1283,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415815.1_1284,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415816.1_1285,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415817.1_1286,58,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415818.1_1287,58,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415819.4_1288,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415820.1_1289,49,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415821.1_1290,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415822.1_1291,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415823.1_1292,55,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415824.1_1293,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415825.4_1294,44,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415826.1_1295,50,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415827.1_1296,54,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415828.1_1297,53,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415829.1_1298,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415830.2_1299,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415831.1_1300,55,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415832.1_1301,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415833.1_1302,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415835.1_1303,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415836.1_1304,45,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415837.1_1305,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415838.1_1306,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415839.1_1307,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415840.1_1308,51,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415841.4_1309,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415842.2_1310,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518773.1_1311,40,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518774.1_1312,36,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415843.2_1313,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415844.1_1314,47,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415845.2_1315,48,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415846.1_1316,43,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518770.2_1317,55,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415848.1_1318,45,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415849.1_1319,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415850.1_1320,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415851.1_1321,53,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415852.2_1322,49,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415853.1_1323,53,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415854.4_1324,55,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415855.1_1325,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415856.1_1326,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415857.2_1327,48,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051183.1_1328,44,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415858.1_1329,52,51,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_009518775.1_1330,53,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415859.1_1331,52,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415860.1_1332,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415861.1_1333,43,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415862.4_1334,45,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415863.1_1335,35,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415864.1_1336,41,23,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415865.1_1337,47,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415866.1_1338,49,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415867.1_1339,39,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588451.1_1340,37,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415869.2_1341,42,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415870.4_1342,37,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415872.2_1343,49,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415873.2_1344,47,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415874.1_1345,42,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415875.1_1346,43,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415876.1_1347,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415877.1_1348,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415878.1_1349,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518776.1_1350,49,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588452.1_1351,57,73,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415881.1_1352,38,32,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415883.1_1353,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518777.1_1354,47,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518778.1_1355,47,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b4570_1356,57,65,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415888.1_1357,55,72,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415890.2_1358,53,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415891.1_1359,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415892.1_1360,45,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415893.2_1361,36,32,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518779.1_1362,34,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415894.4_1363,49,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415895.1_1364,47,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415896.1_1365,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588453.1_1366,55,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415897.1_1367,47,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415898.1_1368,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415899.1_1369,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415900.1_1370,43,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415901.2_1371,45,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415902.1_1372,49,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415903.4_1373,53,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415904.3_1374,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415905.1_1375,54,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415906.1_1376,52,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415907.1_1377,50,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415908.1_1378,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415909.4_1379,56,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415910.1_1380,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415911.1_1381,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415912.1_1382,54,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415913.1_1383,53,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415914.1_1384,52,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415915.1_1385,56,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415916.1_1386,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415917.1_1387,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415918.1_1388,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_002791240.1_1389,14,9,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b4492_1390,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415920.1_1391,55,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415921.2_1392,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415922.1_1393,46,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415924.1_1394,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415925.2_1395,43,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415926.4_1396,47,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415927.1_1397,44,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415928.1_1398,51,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415929.1_1399,51,53,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415930.1_1400,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415931.4_1401,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415932.1_1402,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415933.1_1403,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415935.2_1404,48,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415936.1_1405,44,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051184.1_1406,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025301.1_1407,53,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415937.1_1408,51,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415938.1_1409,51,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415939.2_1410,51,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415940.1_1411,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415941.5_1412,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415943.4_1413,41,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415944.1_1414,43,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415945.1_1415,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415946.1_1416,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415947.1_1417,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415948.1_1418,45,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415949.3_1419,51,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415950.4_1420,53,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415951.1_1421,49,47,"Good_start,Good_stop"
